scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,police_undercover,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
2447,centre,furthest,FALSE,3,FALSE,FALSE,10,surround,station_exit,side,10,5
2448,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,main,3,5
2449,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,main,5,5
2450,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,main,10,5
2451,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,side,3,5
2452,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,side,5,5
2453,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,metro_platform,side,10,5
2454,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,main,3,5
2455,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,main,5,5
2456,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,main,10,5
2457,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,side,3,5
2458,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,side,5,5
2459,centre,furthest,FALSE,5,TRUE,TRUE,10,furthest,station_exit,side,10,5
2460,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,main,3,5
2461,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,main,5,5
2462,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,main,10,5
2463,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,side,3,5
2464,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,side,5,5
2465,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,metro_platform,side,10,5
2466,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,main,3,5
2467,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,main,5,5
2468,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,main,10,5
2469,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,side,3,5
2470,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,side,5,5
2471,centre,furthest,FALSE,5,TRUE,TRUE,10,largest,station_exit,side,10,5
2472,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,main,3,5
2473,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,main,5,5
2474,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,main,10,5
2475,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,side,3,5
2476,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,side,5,5
2477,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,metro_platform,side,10,5
2478,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,main,3,5
2479,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,main,5,5
2480,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,main,10,5
2481,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,side,3,5
2482,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,side,5,5
2483,centre,furthest,FALSE,5,TRUE,TRUE,10,surround,station_exit,side,10,5
2484,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,main,3,5
2485,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,main,5,5
2486,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,main,10,5
2487,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,side,3,5
2488,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,side,5,5
2489,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,metro_platform,side,10,5
2490,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,main,3,5
2491,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,main,5,5
2492,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,main,10,5
2493,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,side,3,5
2494,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,side,5,5
2495,centre,furthest,FALSE,5,TRUE,FALSE,10,furthest,station_exit,side,10,5
2496,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,main,3,5
2497,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,main,5,5
2498,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,main,10,5
2499,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,side,3,5
2500,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,side,5,5
2501,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,metro_platform,side,10,5
2502,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,main,3,5
2503,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,main,5,5
2504,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,main,10,5
2505,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,side,3,5
2506,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,side,5,5
2507,centre,furthest,FALSE,5,TRUE,FALSE,10,largest,station_exit,side,10,5
2508,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,main,3,5
2509,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,main,5,5
2510,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,main,10,5
2511,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,side,3,5
2512,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,side,5,5
2513,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,metro_platform,side,10,5
2514,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,main,3,5
2515,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,main,5,5
2516,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,main,10,5
2517,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,side,3,5
2518,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,side,5,5
2519,centre,furthest,FALSE,5,TRUE,FALSE,10,surround,station_exit,side,10,5
2520,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,main,3,5
2521,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,main,5,5
2522,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,main,10,5
2523,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,side,3,5
2524,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,side,5,5
2525,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,metro_platform,side,10,5
2526,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,main,3,5
2527,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,main,5,5
2528,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,main,10,5
2529,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,side,3,5
2530,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,side,5,5
2531,centre,furthest,FALSE,5,FALSE,TRUE,10,furthest,station_exit,side,10,5
2532,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,main,3,5
2533,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,main,5,5
2534,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,main,10,5
2535,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,3,5
2536,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,5,5
2537,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,metro_platform,side,10,5
2538,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,3,5
2539,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,5,5
2540,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,main,10,5
2541,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,3,5
2542,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,5,5
2543,centre,furthest,FALSE,5,FALSE,TRUE,10,largest,station_exit,side,10,5
2544,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,3,5
2545,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,5,5
2546,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,main,10,5
2547,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,3,5
2548,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,5,5
2549,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,metro_platform,side,10,5
2550,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,3,5
2551,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,5,5
2552,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,main,10,5
2553,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,3,5
2554,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,5,5
2555,centre,furthest,FALSE,5,FALSE,TRUE,10,surround,station_exit,side,10,5
2556,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,3,5
2557,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,5,5
2558,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,main,10,5
2559,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,3,5
2560,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,5,5
2561,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,metro_platform,side,10,5
2562,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,3,5
2563,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,5,5
2564,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,main,10,5
2565,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,3,5
2566,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,5,5
2567,centre,furthest,FALSE,5,FALSE,FALSE,10,furthest,station_exit,side,10,5
2568,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,3,5
2569,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,5,5
2570,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,main,10,5
2571,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,3,5
2572,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,5,5
2573,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,metro_platform,side,10,5
2574,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,3,5
2575,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,5,5
2576,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,main,10,5
2577,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,3,5
2578,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,5,5
2579,centre,furthest,FALSE,5,FALSE,FALSE,10,largest,station_exit,side,10,5
2580,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,3,5
2581,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,5,5
2582,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,main,10,5
2583,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,3,5
2584,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,5,5
2585,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,metro_platform,side,10,5
2586,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,3,5
2587,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,5,5
2588,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,main,10,5
2589,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,3,5
2590,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,5,5
2591,centre,furthest,FALSE,5,FALSE,FALSE,10,surround,station_exit,side,10,5
2592,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,3,5
2593,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,5,5
2594,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,main,10,5
2595,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,3,5
2596,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,5,5
2597,end,random,TRUE,1,TRUE,TRUE,10,furthest,metro_platform,side,10,5
2598,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,3,5
2599,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,5,5
2600,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,main,10,5
2601,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,3,5
2602,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,5,5
2603,end,random,TRUE,1,TRUE,TRUE,10,furthest,station_exit,side,10,5
2604,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,3,5
2605,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,5,5
2606,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,main,10,5
2607,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,3,5
2608,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,5,5
2609,end,random,TRUE,1,TRUE,TRUE,10,largest,metro_platform,side,10,5
2610,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,3,5
2611,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,5,5
2612,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,main,10,5
2613,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,3,5
2614,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,5,5
2615,end,random,TRUE,1,TRUE,TRUE,10,largest,station_exit,side,10,5
2616,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,3,5
2617,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,5,5
2618,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,main,10,5
2619,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,3,5
2620,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,5,5
2621,end,random,TRUE,1,TRUE,TRUE,10,surround,metro_platform,side,10,5
2622,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,3,5
2623,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,5,5
2624,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,main,10,5
2625,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,3,5
2626,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,5,5
2627,end,random,TRUE,1,TRUE,TRUE,10,surround,station_exit,side,10,5
2628,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,3,5
2629,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,5,5
2630,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,main,10,5
2631,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,3,5
2632,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,5,5
2633,end,random,TRUE,1,TRUE,FALSE,10,furthest,metro_platform,side,10,5
2634,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,3,5
2635,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,5,5
2636,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,main,10,5
2637,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,3,5
2638,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,5,5
2639,end,random,TRUE,1,TRUE,FALSE,10,furthest,station_exit,side,10,5
2640,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,3,5
2641,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,5,5
2642,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,main,10,5
2643,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,3,5
2644,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,5,5
2645,end,random,TRUE,1,TRUE,FALSE,10,largest,metro_platform,side,10,5
2646,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,3,5
2647,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,5,5
2648,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,main,10,5
2649,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,3,5
2650,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,5,5
2651,end,random,TRUE,1,TRUE,FALSE,10,largest,station_exit,side,10,5
2652,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,3,5
2653,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,5,5
2654,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,main,10,5
2655,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,3,5
2656,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,5,5
2657,end,random,TRUE,1,TRUE,FALSE,10,surround,metro_platform,side,10,5
2658,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,3,5
2659,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,5,5
2660,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,main,10,5
2661,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,3,5
2662,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,5,5
2663,end,random,TRUE,1,TRUE,FALSE,10,surround,station_exit,side,10,5
2664,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,3,5
2665,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,5,5
2666,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,main,10,5
2667,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,3,5
2668,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,5,5
2669,end,random,TRUE,1,FALSE,TRUE,10,furthest,metro_platform,side,10,5
2670,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,3,5
2671,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,5,5
2672,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,main,10,5
2673,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,3,5
2674,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,5,5
2675,end,random,TRUE,1,FALSE,TRUE,10,furthest,station_exit,side,10,5
2676,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,3,5
2677,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,5,5
2678,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,main,10,5
2679,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,3,5
2680,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,5,5
2681,end,random,TRUE,1,FALSE,TRUE,10,largest,metro_platform,side,10,5
2682,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,3,5
2683,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,5,5
2684,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,main,10,5
2685,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,3,5
2686,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,5,5
2687,end,random,TRUE,1,FALSE,TRUE,10,largest,station_exit,side,10,5
2688,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,3,5
2689,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,5,5
2690,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,main,10,5
2691,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,3,5
2692,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,5,5
2693,end,random,TRUE,1,FALSE,TRUE,10,surround,metro_platform,side,10,5
2694,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,3,5
2695,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,5,5
2696,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,main,10,5
2697,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,3,5
2698,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,5,5
2699,end,random,TRUE,1,FALSE,TRUE,10,surround,station_exit,side,10,5
2700,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,3,5
2701,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,5,5
2702,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,main,10,5
2703,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,3,5
2704,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,5,5
2705,end,random,TRUE,1,FALSE,FALSE,10,furthest,metro_platform,side,10,5
2706,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,3,5
2707,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,5,5
2708,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,main,10,5
2709,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,3,5
2710,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,5,5
2711,end,random,TRUE,1,FALSE,FALSE,10,furthest,station_exit,side,10,5
2712,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,3,5
2713,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,5,5
2714,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,main,10,5
2715,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,3,5
2716,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,5,5
2717,end,random,TRUE,1,FALSE,FALSE,10,largest,metro_platform,side,10,5
2718,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,3,5
2719,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,5,5
2720,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,main,10,5
2721,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,3,5
2722,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,5,5
2723,end,random,TRUE,1,FALSE,FALSE,10,largest,station_exit,side,10,5
2724,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,3,5
2725,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,5,5
2726,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,main,10,5
2727,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,3,5
2728,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,5,5
2729,end,random,TRUE,1,FALSE,FALSE,10,surround,metro_platform,side,10,5
2730,end,random,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,3,5
2731,end,random,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,5,5
2732,end,random,TRUE,1,FALSE,FALSE,10,surround,station_exit,main,10,5
2733,end,random,TRUE,1,FALSE,FALSE,10,surround,station_exit,side,3,5
