scenario,crim_pos,crim_strat,crim_bounded_rat,crim_bound_rat_time,crim_loose_goal,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
3656,one_line,furthest,True,5,False,10,largest,station_exit,main,10,5
3657,one_line,furthest,True,5,False,10,largest,station_exit,side,3,5
3658,one_line,furthest,True,5,False,10,largest,station_exit,side,5,5
3659,one_line,furthest,True,5,False,10,largest,station_exit,side,10,5
3660,one_line,furthest,True,5,False,10,surround,metro_platform,main,3,5
3661,one_line,furthest,True,5,False,10,surround,metro_platform,main,5,5
3662,one_line,furthest,True,5,False,10,surround,metro_platform,main,10,5
3663,one_line,furthest,True,5,False,10,surround,metro_platform,side,3,5
3664,one_line,furthest,True,5,False,10,surround,metro_platform,side,5,5
3665,one_line,furthest,True,5,False,10,surround,metro_platform,side,10,5
3666,one_line,furthest,True,5,False,10,surround,station_exit,main,3,5
3667,one_line,furthest,True,5,False,10,surround,station_exit,main,5,5
3668,one_line,furthest,True,5,False,10,surround,station_exit,main,10,5
3669,one_line,furthest,True,5,False,10,surround,station_exit,side,3,5
3670,one_line,furthest,True,5,False,10,surround,station_exit,side,5,5
3671,one_line,furthest,True,5,False,10,surround,station_exit,side,10,5
3672,one_line,furthest,False,1,True,10,furthest,metro_platform,main,3,5
3673,one_line,furthest,False,1,True,10,furthest,metro_platform,main,5,5
3674,one_line,furthest,False,1,True,10,furthest,metro_platform,main,10,5
3675,one_line,furthest,False,1,True,10,furthest,metro_platform,side,3,5
3676,one_line,furthest,False,1,True,10,furthest,metro_platform,side,5,5
3677,one_line,furthest,False,1,True,10,furthest,metro_platform,side,10,5
3678,one_line,furthest,False,1,True,10,furthest,station_exit,main,3,5
3679,one_line,furthest,False,1,True,10,furthest,station_exit,main,5,5
3680,one_line,furthest,False,1,True,10,furthest,station_exit,main,10,5
3681,one_line,furthest,False,1,True,10,furthest,station_exit,side,3,5
3682,one_line,furthest,False,1,True,10,furthest,station_exit,side,5,5
3683,one_line,furthest,False,1,True,10,furthest,station_exit,side,10,5
3684,one_line,furthest,False,1,True,10,largest,metro_platform,main,3,5
3685,one_line,furthest,False,1,True,10,largest,metro_platform,main,5,5
3686,one_line,furthest,False,1,True,10,largest,metro_platform,main,10,5
3687,one_line,furthest,False,1,True,10,largest,metro_platform,side,3,5
3688,one_line,furthest,False,1,True,10,largest,metro_platform,side,5,5
3689,one_line,furthest,False,1,True,10,largest,metro_platform,side,10,5
3690,one_line,furthest,False,1,True,10,largest,station_exit,main,3,5
3691,one_line,furthest,False,1,True,10,largest,station_exit,main,5,5
3692,one_line,furthest,False,1,True,10,largest,station_exit,main,10,5
3693,one_line,furthest,False,1,True,10,largest,station_exit,side,3,5
3694,one_line,furthest,False,1,True,10,largest,station_exit,side,5,5
3695,one_line,furthest,False,1,True,10,largest,station_exit,side,10,5
3696,one_line,furthest,False,1,True,10,surround,metro_platform,main,3,5
3697,one_line,furthest,False,1,True,10,surround,metro_platform,main,5,5
3698,one_line,furthest,False,1,True,10,surround,metro_platform,main,10,5
3699,one_line,furthest,False,1,True,10,surround,metro_platform,side,3,5
3700,one_line,furthest,False,1,True,10,surround,metro_platform,side,5,5
3701,one_line,furthest,False,1,True,10,surround,metro_platform,side,10,5
3702,one_line,furthest,False,1,True,10,surround,station_exit,main,3,5
3703,one_line,furthest,False,1,True,10,surround,station_exit,main,5,5
3704,one_line,furthest,False,1,True,10,surround,station_exit,main,10,5
3705,one_line,furthest,False,1,True,10,surround,station_exit,side,3,5
3706,one_line,furthest,False,1,True,10,surround,station_exit,side,5,5
3707,one_line,furthest,False,1,True,10,surround,station_exit,side,10,5
3708,one_line,furthest,False,1,False,10,furthest,metro_platform,main,3,5
3709,one_line,furthest,False,1,False,10,furthest,metro_platform,main,5,5
3710,one_line,furthest,False,1,False,10,furthest,metro_platform,main,10,5
3711,one_line,furthest,False,1,False,10,furthest,metro_platform,side,3,5
3712,one_line,furthest,False,1,False,10,furthest,metro_platform,side,5,5
3713,one_line,furthest,False,1,False,10,furthest,metro_platform,side,10,5
3714,one_line,furthest,False,1,False,10,furthest,station_exit,main,3,5
3715,one_line,furthest,False,1,False,10,furthest,station_exit,main,5,5
3716,one_line,furthest,False,1,False,10,furthest,station_exit,main,10,5
3717,one_line,furthest,False,1,False,10,furthest,station_exit,side,3,5
3718,one_line,furthest,False,1,False,10,furthest,station_exit,side,5,5
3719,one_line,furthest,False,1,False,10,furthest,station_exit,side,10,5
3720,one_line,furthest,False,1,False,10,largest,metro_platform,main,3,5
3721,one_line,furthest,False,1,False,10,largest,metro_platform,main,5,5
3722,one_line,furthest,False,1,False,10,largest,metro_platform,main,10,5
3723,one_line,furthest,False,1,False,10,largest,metro_platform,side,3,5
3724,one_line,furthest,False,1,False,10,largest,metro_platform,side,5,5
3725,one_line,furthest,False,1,False,10,largest,metro_platform,side,10,5
3726,one_line,furthest,False,1,False,10,largest,station_exit,main,3,5
3727,one_line,furthest,False,1,False,10,largest,station_exit,main,5,5
3728,one_line,furthest,False,1,False,10,largest,station_exit,main,10,5
3729,one_line,furthest,False,1,False,10,largest,station_exit,side,3,5
3730,one_line,furthest,False,1,False,10,largest,station_exit,side,5,5
3731,one_line,furthest,False,1,False,10,largest,station_exit,side,10,5
3732,one_line,furthest,False,1,False,10,surround,metro_platform,main,3,5
3733,one_line,furthest,False,1,False,10,surround,metro_platform,main,5,5
3734,one_line,furthest,False,1,False,10,surround,metro_platform,main,10,5
3735,one_line,furthest,False,1,False,10,surround,metro_platform,side,3,5
3736,one_line,furthest,False,1,False,10,surround,metro_platform,side,5,5
3737,one_line,furthest,False,1,False,10,surround,metro_platform,side,10,5
3738,one_line,furthest,False,1,False,10,surround,station_exit,main,3,5
3739,one_line,furthest,False,1,False,10,surround,station_exit,main,5,5
3740,one_line,furthest,False,1,False,10,surround,station_exit,main,10,5
3741,one_line,furthest,False,1,False,10,surround,station_exit,side,3,5
3742,one_line,furthest,False,1,False,10,surround,station_exit,side,5,5
3743,one_line,furthest,False,1,False,10,surround,station_exit,side,10,5
3744,one_line,furthest,False,3,True,10,furthest,metro_platform,main,3,5
3745,one_line,furthest,False,3,True,10,furthest,metro_platform,main,5,5
3746,one_line,furthest,False,3,True,10,furthest,metro_platform,main,10,5
3747,one_line,furthest,False,3,True,10,furthest,metro_platform,side,3,5
3748,one_line,furthest,False,3,True,10,furthest,metro_platform,side,5,5
3749,one_line,furthest,False,3,True,10,furthest,metro_platform,side,10,5
3750,one_line,furthest,False,3,True,10,furthest,station_exit,main,3,5
3751,one_line,furthest,False,3,True,10,furthest,station_exit,main,5,5
3752,one_line,furthest,False,3,True,10,furthest,station_exit,main,10,5
3753,one_line,furthest,False,3,True,10,furthest,station_exit,side,3,5
3754,one_line,furthest,False,3,True,10,furthest,station_exit,side,5,5
3755,one_line,furthest,False,3,True,10,furthest,station_exit,side,10,5
3756,one_line,furthest,False,3,True,10,largest,metro_platform,main,3,5
3757,one_line,furthest,False,3,True,10,largest,metro_platform,main,5,5
3758,one_line,furthest,False,3,True,10,largest,metro_platform,main,10,5
3759,one_line,furthest,False,3,True,10,largest,metro_platform,side,3,5
3760,one_line,furthest,False,3,True,10,largest,metro_platform,side,5,5
3761,one_line,furthest,False,3,True,10,largest,metro_platform,side,10,5
3762,one_line,furthest,False,3,True,10,largest,station_exit,main,3,5
3763,one_line,furthest,False,3,True,10,largest,station_exit,main,5,5
3764,one_line,furthest,False,3,True,10,largest,station_exit,main,10,5
3765,one_line,furthest,False,3,True,10,largest,station_exit,side,3,5
3766,one_line,furthest,False,3,True,10,largest,station_exit,side,5,5
3767,one_line,furthest,False,3,True,10,largest,station_exit,side,10,5
3768,one_line,furthest,False,3,True,10,surround,metro_platform,main,3,5
3769,one_line,furthest,False,3,True,10,surround,metro_platform,main,5,5
3770,one_line,furthest,False,3,True,10,surround,metro_platform,main,10,5
3771,one_line,furthest,False,3,True,10,surround,metro_platform,side,3,5
3772,one_line,furthest,False,3,True,10,surround,metro_platform,side,5,5
3773,one_line,furthest,False,3,True,10,surround,metro_platform,side,10,5
3774,one_line,furthest,False,3,True,10,surround,station_exit,main,3,5
3775,one_line,furthest,False,3,True,10,surround,station_exit,main,5,5
3776,one_line,furthest,False,3,True,10,surround,station_exit,main,10,5
3777,one_line,furthest,False,3,True,10,surround,station_exit,side,3,5
3778,one_line,furthest,False,3,True,10,surround,station_exit,side,5,5
3779,one_line,furthest,False,3,True,10,surround,station_exit,side,10,5
3780,one_line,furthest,False,3,False,10,furthest,metro_platform,main,3,5
3781,one_line,furthest,False,3,False,10,furthest,metro_platform,main,5,5
3782,one_line,furthest,False,3,False,10,furthest,metro_platform,main,10,5
3783,one_line,furthest,False,3,False,10,furthest,metro_platform,side,3,5
3784,one_line,furthest,False,3,False,10,furthest,metro_platform,side,5,5
3785,one_line,furthest,False,3,False,10,furthest,metro_platform,side,10,5
3786,one_line,furthest,False,3,False,10,furthest,station_exit,main,3,5
3787,one_line,furthest,False,3,False,10,furthest,station_exit,main,5,5
3788,one_line,furthest,False,3,False,10,furthest,station_exit,main,10,5
3789,one_line,furthest,False,3,False,10,furthest,station_exit,side,3,5
3790,one_line,furthest,False,3,False,10,furthest,station_exit,side,5,5
3791,one_line,furthest,False,3,False,10,furthest,station_exit,side,10,5
3792,one_line,furthest,False,3,False,10,largest,metro_platform,main,3,5
3793,one_line,furthest,False,3,False,10,largest,metro_platform,main,5,5
3794,one_line,furthest,False,3,False,10,largest,metro_platform,main,10,5
3795,one_line,furthest,False,3,False,10,largest,metro_platform,side,3,5
3796,one_line,furthest,False,3,False,10,largest,metro_platform,side,5,5
3797,one_line,furthest,False,3,False,10,largest,metro_platform,side,10,5
3798,one_line,furthest,False,3,False,10,largest,station_exit,main,3,5
3799,one_line,furthest,False,3,False,10,largest,station_exit,main,5,5
3800,one_line,furthest,False,3,False,10,largest,station_exit,main,10,5
3801,one_line,furthest,False,3,False,10,largest,station_exit,side,3,5
3802,one_line,furthest,False,3,False,10,largest,station_exit,side,5,5
3803,one_line,furthest,False,3,False,10,largest,station_exit,side,10,5
3804,one_line,furthest,False,3,False,10,surround,metro_platform,main,3,5
3805,one_line,furthest,False,3,False,10,surround,metro_platform,main,5,5
3806,one_line,furthest,False,3,False,10,surround,metro_platform,main,10,5
3807,one_line,furthest,False,3,False,10,surround,metro_platform,side,3,5
3808,one_line,furthest,False,3,False,10,surround,metro_platform,side,5,5
3809,one_line,furthest,False,3,False,10,surround,metro_platform,side,10,5
3810,one_line,furthest,False,3,False,10,surround,station_exit,main,3,5
3811,one_line,furthest,False,3,False,10,surround,station_exit,main,5,5
3812,one_line,furthest,False,3,False,10,surround,station_exit,main,10,5
3813,one_line,furthest,False,3,False,10,surround,station_exit,side,3,5
3814,one_line,furthest,False,3,False,10,surround,station_exit,side,5,5
3815,one_line,furthest,False,3,False,10,surround,station_exit,side,10,5
3816,one_line,furthest,False,5,True,10,furthest,metro_platform,main,3,5
3817,one_line,furthest,False,5,True,10,furthest,metro_platform,main,5,5
3818,one_line,furthest,False,5,True,10,furthest,metro_platform,main,10,5
3819,one_line,furthest,False,5,True,10,furthest,metro_platform,side,3,5
3820,one_line,furthest,False,5,True,10,furthest,metro_platform,side,5,5
3821,one_line,furthest,False,5,True,10,furthest,metro_platform,side,10,5
3822,one_line,furthest,False,5,True,10,furthest,station_exit,main,3,5
3823,one_line,furthest,False,5,True,10,furthest,station_exit,main,5,5
3824,one_line,furthest,False,5,True,10,furthest,station_exit,main,10,5
3825,one_line,furthest,False,5,True,10,furthest,station_exit,side,3,5
3826,one_line,furthest,False,5,True,10,furthest,station_exit,side,5,5
3827,one_line,furthest,False,5,True,10,furthest,station_exit,side,10,5
3828,one_line,furthest,False,5,True,10,largest,metro_platform,main,3,5
3829,one_line,furthest,False,5,True,10,largest,metro_platform,main,5,5
3830,one_line,furthest,False,5,True,10,largest,metro_platform,main,10,5
3831,one_line,furthest,False,5,True,10,largest,metro_platform,side,3,5
3832,one_line,furthest,False,5,True,10,largest,metro_platform,side,5,5
3833,one_line,furthest,False,5,True,10,largest,metro_platform,side,10,5
3834,one_line,furthest,False,5,True,10,largest,station_exit,main,3,5
3835,one_line,furthest,False,5,True,10,largest,station_exit,main,5,5
3836,one_line,furthest,False,5,True,10,largest,station_exit,main,10,5
3837,one_line,furthest,False,5,True,10,largest,station_exit,side,3,5
3838,one_line,furthest,False,5,True,10,largest,station_exit,side,5,5
3839,one_line,furthest,False,5,True,10,largest,station_exit,side,10,5
3840,one_line,furthest,False,5,True,10,surround,metro_platform,main,3,5
3841,one_line,furthest,False,5,True,10,surround,metro_platform,main,5,5
3842,one_line,furthest,False,5,True,10,surround,metro_platform,main,10,5
3843,one_line,furthest,False,5,True,10,surround,metro_platform,side,3,5
3844,one_line,furthest,False,5,True,10,surround,metro_platform,side,5,5
3845,one_line,furthest,False,5,True,10,surround,metro_platform,side,10,5
3846,one_line,furthest,False,5,True,10,surround,station_exit,main,3,5
3847,one_line,furthest,False,5,True,10,surround,station_exit,main,5,5
3848,one_line,furthest,False,5,True,10,surround,station_exit,main,10,5
3849,one_line,furthest,False,5,True,10,surround,station_exit,side,3,5
3850,one_line,furthest,False,5,True,10,surround,station_exit,side,5,5
3851,one_line,furthest,False,5,True,10,surround,station_exit,side,10,5
3852,one_line,furthest,False,5,False,10,furthest,metro_platform,main,3,5
3853,one_line,furthest,False,5,False,10,furthest,metro_platform,main,5,5
3854,one_line,furthest,False,5,False,10,furthest,metro_platform,main,10,5
3855,one_line,furthest,False,5,False,10,furthest,metro_platform,side,3,5
3856,one_line,furthest,False,5,False,10,furthest,metro_platform,side,5,5
3857,one_line,furthest,False,5,False,10,furthest,metro_platform,side,10,5
3858,one_line,furthest,False,5,False,10,furthest,station_exit,main,3,5
3859,one_line,furthest,False,5,False,10,furthest,station_exit,main,5,5
3860,one_line,furthest,False,5,False,10,furthest,station_exit,main,10,5
3861,one_line,furthest,False,5,False,10,furthest,station_exit,side,3,5
3862,one_line,furthest,False,5,False,10,furthest,station_exit,side,5,5
3863,one_line,furthest,False,5,False,10,furthest,station_exit,side,10,5
3864,one_line,furthest,False,5,False,10,largest,metro_platform,main,3,5
3865,one_line,furthest,False,5,False,10,largest,metro_platform,main,5,5
3866,one_line,furthest,False,5,False,10,largest,metro_platform,main,10,5
3867,one_line,furthest,False,5,False,10,largest,metro_platform,side,3,5
3868,one_line,furthest,False,5,False,10,largest,metro_platform,side,5,5
