scenario,crim_pos,crim_strat,crim_bounded_rat,crim_max_diverge,pol_strat,pol_guarding,Police_entrance,units,P_multiple_at_station
1940,centre,furthest,False,10,surround,station_exit,side,5,10
1941,centre,furthest,False,10,surround,station_exit,side,10,2
1942,centre,furthest,False,10,surround,station_exit,side,10,5
1943,centre,furthest,False,10,surround,station_exit,side,10,10
1944,end,random,True,3,furthest,metro_platform,main,3,2
1945,end,random,True,3,furthest,metro_platform,main,3,5
1946,end,random,True,3,furthest,metro_platform,main,3,10
1947,end,random,True,3,furthest,metro_platform,main,5,2
1948,end,random,True,3,furthest,metro_platform,main,5,5
1949,end,random,True,3,furthest,metro_platform,main,5,10
1950,end,random,True,3,furthest,metro_platform,main,10,2
1951,end,random,True,3,furthest,metro_platform,main,10,5
1952,end,random,True,3,furthest,metro_platform,main,10,10
1953,end,random,True,3,furthest,metro_platform,side,3,2
1954,end,random,True,3,furthest,metro_platform,side,3,5
1955,end,random,True,3,furthest,metro_platform,side,3,10
1956,end,random,True,3,furthest,metro_platform,side,5,2
1957,end,random,True,3,furthest,metro_platform,side,5,5
1958,end,random,True,3,furthest,metro_platform,side,5,10
1959,end,random,True,3,furthest,metro_platform,side,10,2
1960,end,random,True,3,furthest,metro_platform,side,10,5
1961,end,random,True,3,furthest,metro_platform,side,10,10
1962,end,random,True,3,furthest,station_exit,main,3,2
1963,end,random,True,3,furthest,station_exit,main,3,5
1964,end,random,True,3,furthest,station_exit,main,3,10
1965,end,random,True,3,furthest,station_exit,main,5,2
1966,end,random,True,3,furthest,station_exit,main,5,5
1967,end,random,True,3,furthest,station_exit,main,5,10
1968,end,random,True,3,furthest,station_exit,main,10,2
1969,end,random,True,3,furthest,station_exit,main,10,5
1970,end,random,True,3,furthest,station_exit,main,10,10
1971,end,random,True,3,furthest,station_exit,side,3,2
1972,end,random,True,3,furthest,station_exit,side,3,5
1973,end,random,True,3,furthest,station_exit,side,3,10
1974,end,random,True,3,furthest,station_exit,side,5,2
1975,end,random,True,3,furthest,station_exit,side,5,5
1976,end,random,True,3,furthest,station_exit,side,5,10
1977,end,random,True,3,furthest,station_exit,side,10,2
1978,end,random,True,3,furthest,station_exit,side,10,5
1979,end,random,True,3,furthest,station_exit,side,10,10
1980,end,random,True,3,largest,metro_platform,main,3,2
1981,end,random,True,3,largest,metro_platform,main,3,5
1982,end,random,True,3,largest,metro_platform,main,3,10
1983,end,random,True,3,largest,metro_platform,main,5,2
1984,end,random,True,3,largest,metro_platform,main,5,5
1985,end,random,True,3,largest,metro_platform,main,5,10
1986,end,random,True,3,largest,metro_platform,main,10,2
1987,end,random,True,3,largest,metro_platform,main,10,5
1988,end,random,True,3,largest,metro_platform,main,10,10
1989,end,random,True,3,largest,metro_platform,side,3,2
1990,end,random,True,3,largest,metro_platform,side,3,5
1991,end,random,True,3,largest,metro_platform,side,3,10
1992,end,random,True,3,largest,metro_platform,side,5,2
1993,end,random,True,3,largest,metro_platform,side,5,5
1994,end,random,True,3,largest,metro_platform,side,5,10
1995,end,random,True,3,largest,metro_platform,side,10,2
1996,end,random,True,3,largest,metro_platform,side,10,5
1997,end,random,True,3,largest,metro_platform,side,10,10
1998,end,random,True,3,largest,station_exit,main,3,2
1999,end,random,True,3,largest,station_exit,main,3,5
2000,end,random,True,3,largest,station_exit,main,3,10
2001,end,random,True,3,largest,station_exit,main,5,2
2002,end,random,True,3,largest,station_exit,main,5,5
2003,end,random,True,3,largest,station_exit,main,5,10
2004,end,random,True,3,largest,station_exit,main,10,2
2005,end,random,True,3,largest,station_exit,main,10,5
2006,end,random,True,3,largest,station_exit,main,10,10
2007,end,random,True,3,largest,station_exit,side,3,2
2008,end,random,True,3,largest,station_exit,side,3,5
2009,end,random,True,3,largest,station_exit,side,3,10
2010,end,random,True,3,largest,station_exit,side,5,2
2011,end,random,True,3,largest,station_exit,side,5,5
2012,end,random,True,3,largest,station_exit,side,5,10
2013,end,random,True,3,largest,station_exit,side,10,2
2014,end,random,True,3,largest,station_exit,side,10,5
2015,end,random,True,3,largest,station_exit,side,10,10
2016,end,random,True,3,surround,metro_platform,main,3,2
2017,end,random,True,3,surround,metro_platform,main,3,5
2018,end,random,True,3,surround,metro_platform,main,3,10
2019,end,random,True,3,surround,metro_platform,main,5,2
2020,end,random,True,3,surround,metro_platform,main,5,5
2021,end,random,True,3,surround,metro_platform,main,5,10
2022,end,random,True,3,surround,metro_platform,main,10,2
2023,end,random,True,3,surround,metro_platform,main,10,5
2024,end,random,True,3,surround,metro_platform,main,10,10
2025,end,random,True,3,surround,metro_platform,side,3,2
2026,end,random,True,3,surround,metro_platform,side,3,5
2027,end,random,True,3,surround,metro_platform,side,3,10
2028,end,random,True,3,surround,metro_platform,side,5,2
2029,end,random,True,3,surround,metro_platform,side,5,5
2030,end,random,True,3,surround,metro_platform,side,5,10
2031,end,random,True,3,surround,metro_platform,side,10,2
2032,end,random,True,3,surround,metro_platform,side,10,5
2033,end,random,True,3,surround,metro_platform,side,10,10
2034,end,random,True,3,surround,station_exit,main,3,2
2035,end,random,True,3,surround,station_exit,main,3,5
2036,end,random,True,3,surround,station_exit,main,3,10
2037,end,random,True,3,surround,station_exit,main,5,2
2038,end,random,True,3,surround,station_exit,main,5,5
2039,end,random,True,3,surround,station_exit,main,5,10
2040,end,random,True,3,surround,station_exit,main,10,2
2041,end,random,True,3,surround,station_exit,main,10,5
2042,end,random,True,3,surround,station_exit,main,10,10
2043,end,random,True,3,surround,station_exit,side,3,2
2044,end,random,True,3,surround,station_exit,side,3,5
2045,end,random,True,3,surround,station_exit,side,3,10
2046,end,random,True,3,surround,station_exit,side,5,2
2047,end,random,True,3,surround,station_exit,side,5,5
2048,end,random,True,3,surround,station_exit,side,5,10
2049,end,random,True,3,surround,station_exit,side,10,2
2050,end,random,True,3,surround,station_exit,side,10,5
2051,end,random,True,3,surround,station_exit,side,10,10
2052,end,random,True,6,furthest,metro_platform,main,3,2
2053,end,random,True,6,furthest,metro_platform,main,3,5
2054,end,random,True,6,furthest,metro_platform,main,3,10
2055,end,random,True,6,furthest,metro_platform,main,5,2
2056,end,random,True,6,furthest,metro_platform,main,5,5
2057,end,random,True,6,furthest,metro_platform,main,5,10
2058,end,random,True,6,furthest,metro_platform,main,10,2
2059,end,random,True,6,furthest,metro_platform,main,10,5
2060,end,random,True,6,furthest,metro_platform,main,10,10
2061,end,random,True,6,furthest,metro_platform,side,3,2
2062,end,random,True,6,furthest,metro_platform,side,3,5
2063,end,random,True,6,furthest,metro_platform,side,3,10
2064,end,random,True,6,furthest,metro_platform,side,5,2
2065,end,random,True,6,furthest,metro_platform,side,5,5
2066,end,random,True,6,furthest,metro_platform,side,5,10
2067,end,random,True,6,furthest,metro_platform,side,10,2
2068,end,random,True,6,furthest,metro_platform,side,10,5
2069,end,random,True,6,furthest,metro_platform,side,10,10
2070,end,random,True,6,furthest,station_exit,main,3,2
2071,end,random,True,6,furthest,station_exit,main,3,5
2072,end,random,True,6,furthest,station_exit,main,3,10
2073,end,random,True,6,furthest,station_exit,main,5,2
2074,end,random,True,6,furthest,station_exit,main,5,5
2075,end,random,True,6,furthest,station_exit,main,5,10
2076,end,random,True,6,furthest,station_exit,main,10,2
2077,end,random,True,6,furthest,station_exit,main,10,5
2078,end,random,True,6,furthest,station_exit,main,10,10
2079,end,random,True,6,furthest,station_exit,side,3,2
2080,end,random,True,6,furthest,station_exit,side,3,5
2081,end,random,True,6,furthest,station_exit,side,3,10
2082,end,random,True,6,furthest,station_exit,side,5,2
2083,end,random,True,6,furthest,station_exit,side,5,5
2084,end,random,True,6,furthest,station_exit,side,5,10
2085,end,random,True,6,furthest,station_exit,side,10,2
2086,end,random,True,6,furthest,station_exit,side,10,5
2087,end,random,True,6,furthest,station_exit,side,10,10
2088,end,random,True,6,largest,metro_platform,main,3,2
2089,end,random,True,6,largest,metro_platform,main,3,5
2090,end,random,True,6,largest,metro_platform,main,3,10
2091,end,random,True,6,largest,metro_platform,main,5,2
2092,end,random,True,6,largest,metro_platform,main,5,5
2093,end,random,True,6,largest,metro_platform,main,5,10
2094,end,random,True,6,largest,metro_platform,main,10,2
2095,end,random,True,6,largest,metro_platform,main,10,5
2096,end,random,True,6,largest,metro_platform,main,10,10
2097,end,random,True,6,largest,metro_platform,side,3,2
2098,end,random,True,6,largest,metro_platform,side,3,5
2099,end,random,True,6,largest,metro_platform,side,3,10
2100,end,random,True,6,largest,metro_platform,side,5,2
2101,end,random,True,6,largest,metro_platform,side,5,5
2102,end,random,True,6,largest,metro_platform,side,5,10
2103,end,random,True,6,largest,metro_platform,side,10,2
2104,end,random,True,6,largest,metro_platform,side,10,5
2105,end,random,True,6,largest,metro_platform,side,10,10
2106,end,random,True,6,largest,station_exit,main,3,2
2107,end,random,True,6,largest,station_exit,main,3,5
2108,end,random,True,6,largest,station_exit,main,3,10
2109,end,random,True,6,largest,station_exit,main,5,2
2110,end,random,True,6,largest,station_exit,main,5,5
2111,end,random,True,6,largest,station_exit,main,5,10
2112,end,random,True,6,largest,station_exit,main,10,2
2113,end,random,True,6,largest,station_exit,main,10,5
2114,end,random,True,6,largest,station_exit,main,10,10
2115,end,random,True,6,largest,station_exit,side,3,2
2116,end,random,True,6,largest,station_exit,side,3,5
2117,end,random,True,6,largest,station_exit,side,3,10
2118,end,random,True,6,largest,station_exit,side,5,2
2119,end,random,True,6,largest,station_exit,side,5,5
2120,end,random,True,6,largest,station_exit,side,5,10
2121,end,random,True,6,largest,station_exit,side,10,2
2122,end,random,True,6,largest,station_exit,side,10,5
2123,end,random,True,6,largest,station_exit,side,10,10
2124,end,random,True,6,surround,metro_platform,main,3,2
2125,end,random,True,6,surround,metro_platform,main,3,5
2126,end,random,True,6,surround,metro_platform,main,3,10
2127,end,random,True,6,surround,metro_platform,main,5,2
2128,end,random,True,6,surround,metro_platform,main,5,5
2129,end,random,True,6,surround,metro_platform,main,5,10
2130,end,random,True,6,surround,metro_platform,main,10,2
2131,end,random,True,6,surround,metro_platform,main,10,5
2132,end,random,True,6,surround,metro_platform,main,10,10
2133,end,random,True,6,surround,metro_platform,side,3,2
2134,end,random,True,6,surround,metro_platform,side,3,5
2135,end,random,True,6,surround,metro_platform,side,3,10
2136,end,random,True,6,surround,metro_platform,side,5,2
2137,end,random,True,6,surround,metro_platform,side,5,5
2138,end,random,True,6,surround,metro_platform,side,5,10
2139,end,random,True,6,surround,metro_platform,side,10,2
2140,end,random,True,6,surround,metro_platform,side,10,5
2141,end,random,True,6,surround,metro_platform,side,10,10
2142,end,random,True,6,surround,station_exit,main,3,2
2143,end,random,True,6,surround,station_exit,main,3,5
2144,end,random,True,6,surround,station_exit,main,3,10
2145,end,random,True,6,surround,station_exit,main,5,2
2146,end,random,True,6,surround,station_exit,main,5,5
2147,end,random,True,6,surround,station_exit,main,5,10
2148,end,random,True,6,surround,station_exit,main,10,2
2149,end,random,True,6,surround,station_exit,main,10,5
2150,end,random,True,6,surround,station_exit,main,10,10
2151,end,random,True,6,surround,station_exit,side,3,2
2152,end,random,True,6,surround,station_exit,side,3,5
2153,end,random,True,6,surround,station_exit,side,3,10
2154,end,random,True,6,surround,station_exit,side,5,2
2155,end,random,True,6,surround,station_exit,side,5,5
2156,end,random,True,6,surround,station_exit,side,5,10
2157,end,random,True,6,surround,station_exit,side,10,2
2158,end,random,True,6,surround,station_exit,side,10,5
2159,end,random,True,6,surround,station_exit,side,10,10
2160,end,random,True,10,furthest,metro_platform,main,3,2
2161,end,random,True,10,furthest,metro_platform,main,3,5
2162,end,random,True,10,furthest,metro_platform,main,3,10
2163,end,random,True,10,furthest,metro_platform,main,5,2
2164,end,random,True,10,furthest,metro_platform,main,5,5
2165,end,random,True,10,furthest,metro_platform,main,5,10
2166,end,random,True,10,furthest,metro_platform,main,10,2
2167,end,random,True,10,furthest,metro_platform,main,10,5
2168,end,random,True,10,furthest,metro_platform,main,10,10
2169,end,random,True,10,furthest,metro_platform,side,3,2
2170,end,random,True,10,furthest,metro_platform,side,3,5
2171,end,random,True,10,furthest,metro_platform,side,3,10
2172,end,random,True,10,furthest,metro_platform,side,5,2
2173,end,random,True,10,furthest,metro_platform,side,5,5
2174,end,random,True,10,furthest,metro_platform,side,5,10
2175,end,random,True,10,furthest,metro_platform,side,10,2
2176,end,random,True,10,furthest,metro_platform,side,10,5
2177,end,random,True,10,furthest,metro_platform,side,10,10
2178,end,random,True,10,furthest,station_exit,main,3,2
2179,end,random,True,10,furthest,station_exit,main,3,5
2180,end,random,True,10,furthest,station_exit,main,3,10
2181,end,random,True,10,furthest,station_exit,main,5,2
2182,end,random,True,10,furthest,station_exit,main,5,5
2183,end,random,True,10,furthest,station_exit,main,5,10
2184,end,random,True,10,furthest,station_exit,main,10,2
2185,end,random,True,10,furthest,station_exit,main,10,5
2186,end,random,True,10,furthest,station_exit,main,10,10
2187,end,random,True,10,furthest,station_exit,side,3,2
2188,end,random,True,10,furthest,station_exit,side,3,5
2189,end,random,True,10,furthest,station_exit,side,3,10
2190,end,random,True,10,furthest,station_exit,side,5,2
2191,end,random,True,10,furthest,station_exit,side,5,5
2192,end,random,True,10,furthest,station_exit,side,5,10
2193,end,random,True,10,furthest,station_exit,side,10,2
2194,end,random,True,10,furthest,station_exit,side,10,5
2195,end,random,True,10,furthest,station_exit,side,10,10
2196,end,random,True,10,largest,metro_platform,main,3,2
2197,end,random,True,10,largest,metro_platform,main,3,5
2198,end,random,True,10,largest,metro_platform,main,3,10
2199,end,random,True,10,largest,metro_platform,main,5,2
2200,end,random,True,10,largest,metro_platform,main,5,5
2201,end,random,True,10,largest,metro_platform,main,5,10
